edge,centrality
"('siri', 'sandiego')",0.000521911609615279
"('siri', 'firetvcube')",0.0005193783838900311
"('siri', 'conversationalcommerce')",0.0005192312561366031
"('siri', 'parody')",0.0005185786422554508
"('siri', 'anxiety')",0.0005139553240952347
"('siri', 'designthinking')",0.0005139266766793629
"('siri', 'traffic')",0.0005132391545471142
"('siri', 'roomba')",0.0005082755543968926
"('siri', 'competition')",0.0005024147902368298
"('siri', 'tablets')",0.0005005826038644294
"('siri', 'digitaldisruption')",0.0004960801073850885
"('siri', 'zen')",0.0004960801073850883
"('siri', 'walmart')",0.0004947534147476229
"('siri', 'amazonmusic')",0.0004924637463125401
"('siri', 'horror')",0.00048689883993724637
"('siri', 'film')",0.0004847519309380453
"('siri', 'insomnia')",0.0004833320051055789
"('siri', 'hotels')",0.00048223999907926043
"('siri', 'lex')",0.00048169729062985087
"('siri', 'soundhound')",0.00048058904044785895
"('siri', 'sunday')",0.0004772263194961013
"('siri', 'satire')",0.0004768253928615661
"('siri', 'food')",0.00047643360157305944
"('siri', 'tips')",0.0004755905074897706
"('siri', 'cats')",0.0004753987700694418
"('siri', 'present')",0.0004746977459601012
"('siri', 'stitcher')",0.00047066880613614654
"('siri', 'player')",0.0004704608670692776
"('siri', 'skyrim')",0.00046993431416473565
"('siri', 'msbuild')",0.0004679494367562305
"('siri', 'keywords')",0.0004677402408519333
"('siri', 'hashtagbio')",0.00046701218783973063
"('siri', 'toyota')",0.00046610546544035506
"('siri', 'tvs')",0.00046605774178223896
"('siri', 'bing')",0.0004650104757914187
"('siri', 'winner')",0.00045885982195926567
"('siri', 'clock')",0.00045867357747939004
"('siri', 'knowledgemanagement')",0.0004574533669292544
"('siri', 'wwe')",0.00045609419093165226
"('siri', 'himss18')",0.0004533350203131155
"('siri', 'superbowllll')",0.0004532571777155817
"('siri', 'appletv')",0.00045208173148774354
"('siri', 'malware')",0.0004519569038503471
"('siri', 'ecobee')",0.00045140508753861936
"('siri', 'agents')",0.00044955544212565545
"('siri', '3dprinting')",0.00043831375992956607
"('siri', 'please')",0.00043593830595360433
"('siri', 'netneutrality')",0.00043524905195661004
"('siri', 'blackfriday')",0.0004328690173756907
"('siri', 'muse')",0.0004309240087254931
"('siri', 'hungry')",0.00042951809940708016
"('siri', 'voiceinterface')",0.00042805396683119585
"('siri', 'voiceui')",0.0004253437783854012
"('siri', 'build')",0.000422980610492723
"('siri', 'intel')",0.0004188539120183362
"('siri', 'ebay')",0.0004155904917886078
"('siri', 'digitaltransformation')",0.0004151504135280982
"('siri', 'moto')",0.00041433996474617873
"('siri', 'biometrics')",0.0004117542181090519
"('siri', 'smartliving')",0.0004081230978814348
"('siri', 'tricks')",0.0004035311944829732
"('siri', 'neuralnetwork')",0.0004016902783268787
"('siri', 'futuretech')",0.00040103773685889826
"('siri', 'hosting')",0.00039984031324982885
"('siri', 'websummit')",0.0003977995366132948
"('siri', 'hashtag')",0.0003975067965411326
"('siri', 'superbowlcommercial')",0.00039642698018315417
"('siri', 'fbi')",0.00039553796900419416
"('siri', 'weird')",0.0003940948618119849
"('siri', 'amzn')",0.00039303610541183484
"('siri', 'dev')",0.00039237982931735106
"('siri', 'pharmacy')",0.00039163660739126435
"('siri', 'millennials')",0.0003893240771723387
"('siri', 'lexus')",0.0003873781800538734
"('siri', 'consumers')",0.0003859877248454265
"('siri', 'lmao')",0.0003841179610357442
"('siri', 'spanish')",0.00038267014228987963
"('siri', 'lesbian')",0.0003812954165941907
"('siri', 'kitchen')",0.0003812840268394779
"('siri', 'police')",0.00037881965312675615
"('siri', 'automotive')",0.00037861418610146805
"('siri', 'algorithms')",0.0003748820321161916
