edge,centrality
"('alexa', 'disruptivelive')",0.0002360275079317277
"('alexa', 'lastgadget')",0.00023575217154679423
"('alexa', 'walkingleader')",0.00022769104916181294
"('alexa', 'bigboobs')",0.00021665279115253662
"('alexa', 'happybday')",0.00020962353106036485
"('alexa', 'deadpool2')",0.00019218729350089478
"('alexa', 'ranked')",0.0001868478200003635
"('alexa', 'magicalmonday')",0.00018446211457687363
"('alexa', 'retweet')",0.00016979347573427606
"('alexa', 'iss')",0.00016948453489623458
"('alexa', 'happynewyear')",0.00016133142733691807
"('alexa', 'latingirl')",0.00014642957471570287
"('alexa', 'abdsc')",0.00014100992026477155
"('alexa', 'allo')",0.00013948472481305666
"('alexa', '2018voicechallenge')",0.00013364796795546971
"('alexa', 'clinicaltrials')",0.00012938250805841968
"('alexa', 'gamer')",0.00012516806156017177
"('alexa', 'llrc')",0.0001229249652648224
"('alexa', 'maythe4thbewithyou')",0.00011832391464976619
"('alexa', 'stevejobs')",0.00011447401103124303
"('alexa', 'jazz')",0.00011388477663238158
"('alexa', 'garyvee365')",0.0001137061998766703
"('alexa', 'special')",0.00011082305311279706
"('alexa', 'justsaying')",0.00010546228996061134
"('alexa', 'tunes')",0.00010171435742111585
"('alexa', 'designthinking')",0.00010158075504335824
"('alexa', 'nba')",9.529088239049088e-05
"('alexa', 'seminar')",9.516354562194094e-05
"('alexa', 'create')",9.4841504498636e-05
"('alexa', 'itsecurity')",9.243239653261783e-05
"('alexa', 'developing')",9.209745442341434e-05
"('alexa', 'lifestyle')",9.073350394205256e-05
"('alexa', 'techgadgetsguru')",8.980502801654737e-05
"('alexa', 'lmao')",8.893526789816774e-05
"('alexa', 'techontoast')",8.782190778498108e-05
"('alexa', 'iotsecurity')",8.732528720866628e-05
"('alexa', 'brands')",8.393003584392672e-05
"('alexa', 'rich')",8.296994472213972e-05
"('alexa', 'gordonramsay')",8.129397200169952e-05
"('alexa', 'spying')",7.9673384332278e-05
"('alexa', 'ghost')",7.851622007522557e-05
"('alexa', 'googlenow')",7.721986945519695e-05
"('alexa', 'beautiful')",7.629369773490402e-05
"('alexa', 'english')",7.576132003603769e-05
"('alexa', 'chrome')",7.516846997681865e-05
"('alexa', 'macosmojave')",7.359955192742049e-05
"('alexa', 'ces18')",7.318857315301662e-05
"('alexa', 'fishing')",7.23813171062124e-05
"('alexa', 'users')",7.15911593285531e-05
"('alexa', 'alexalaughing')",7.146765394801134e-05
"('alexa', 'oasis')",7.146049608564615e-05
"('alexa', 'conversations')",7.129677737223267e-05
"('alexa', 'asia')",6.91093458107637e-05
"('alexa', 'microsoftteams')",6.857893761398443e-05
"('alexa', 'userexperience')",6.63994947812063e-05
"('alexa', 'product')",6.425284134401698e-05
"('alexa', 'ge')",6.119041429308535e-05
"('alexa', 'traveltech')",5.9683266694849985e-05
"('alexa', 'keynote')",5.8145292874428844e-05
"('alexa', 'leadership')",5.5483520961138686e-05
"('alexa', 'working')",5.154405170915813e-05
"('alexa', 'everything')",5.014755722538291e-05
"('alexa', 'handjob')",4.9729249206929253e-05
"('alexa', 'winner')",4.69758334889712e-05
"('alexa', 'history')",4.6918944065868564e-05
"('alexa', 'get')",4.505830062472753e-05
"('alexa', 'scary')",4.444892870516231e-05
"('alexa', 'fridayfeeling')",4.3904272489306596e-05
"('alexa', 'socialmedia')",4.354952246003336e-05
"('alexa', 'cam')",4.154701070395358e-05
"('alexa', 'messages')",4.123751086816146e-05
"('alexa', 'usa')",4.077260839240934e-05
"('alexa', 'highered')",4.056661975484022e-05
"('alexa', 'summit')",3.8679831571366454e-05
"('alexa', 'change')",3.709621851348912e-05
"('alexa', 'bing')",3.435759234453856e-05
"('alexa', 'thanksgiving')",3.422321724177549e-05
"('alexa', 'babe')",3.379148962273073e-05
"('alexa', 'theverge')",3.092207189704648e-05
"('alexa', 'geek')",3.064801907919706e-05
"('alexa', 'life')",2.970292079234874e-05
"('alexa', 'smartplug')",2.9367557985020383e-05
"('alexa', 'producthunt')",2.9330995238031773e-05
"('alexa', 'phones')",2.92793199588757e-05
"('alexa', 'us')",2.7835127399155827e-05
"('alexa', 'twitter')",2.6851586547274937e-05
"('alexa', 'technologynews')",2.4485432016508383e-05
"('alexa', 'optimize')",1.7194346399215933e-05
"('alexa', 'eurovision')",1.0699243100314503e-05
"('alexa', 'rhop')",6.571649986774674e-06
"('alexa', 'homeelectronics')",4.401957293631795e-06
"('alexa', 'smartlife')",4.030670972133836e-06
"('alexa', 'payment')",3.960504800719133e-06
"('alexa', 'eaglesnation')",2.235303529535727e-06
"('alexa', 'sirikit')",1.9431266782937935e-06
"('alexa', 'blessed')",1.7431124098661648e-06
"('alexa', 'streamingmediaplayer')",1.6967205078648485e-06
"('alexa', 'hcm')",1.5895416827615281e-06
"('alexa', 'parrots')",1.3893384842387951e-06
"('alexa', 'commercials')",1.1314459354232558e-06
"('alexa', 'mentalhealth')",1.014932035189671e-06
"('alexa', 'internationalwomensday')",8.842202044010347e-07
"('alexa', 'scifi')",8.258931906497057e-07
"('alexa', 'gamedev')",7.796668908391554e-07
"('alexa', 'disruption')",6.857862559718341e-07
"('alexa', 'reinvent2017')",6.074786497118908e-07
"('alexa', 'smarter')",4.891202309721595e-07
"('alexa', 'hipaa')",4.6531186740419975e-07
"('alexa', 'vc')",4.4034288175900654e-07
"('alexa', 'ipod')",4.1262411048506817e-07
"('alexa', 'lego')",4.0759286801458754e-07
"('alexa', 'cnet')",3.77495532370422e-07
"('alexa', 'roomba')",2.2049925974540263e-07
"('alexa', 'ai')",0.0
"('alexa', 'iot')",0.0
"('alexa', 'speaker')",0.0
"('alexa', 'amazon')",0.0
"('alexa', 'siri')",0.0
"('alexa', 'competition')",0.0
"('alexa', 'amazonecho')",0.0
"('alexa', 'smarthome')",0.0
"('alexa', 'tech')",0.0
"('alexa', 'homekit')",0.0
"('alexa', 'googlehome')",0.0
"('alexa', 'echolook')",0.0
"('alexa', 'flashbriefing')",0.0
"('alexa', 'echo')",0.0
"('alexa', 'echodot')",0.0
"('alexa', 'bixby')",0.0
"('alexa', 'samsung')",0.0
"('alexa', 'assistant')",0.0
"('alexa', 'healthcare')",0.0
"('alexa', 'health')",0.0
"('alexa', 'summary')",0.0
"('alexa', 'news')",0.0
"('alexa', 'smartlock')",0.0
"('alexa', 'sleep')",0.0
"('alexa', 'bestsleepever')",0.0
"('alexa', 'update')",0.0
"('alexa', 'voicecommand')",0.0
"('alexa', 'speechrecognition')",0.0
"('alexa', 'voicexp')",0.0
"('alexa', 'voicefirst')",0.0
"('alexa', 'shopping')",0.0
"('alexa', 'engadget')",0.0
"('alexa', 'home')",0.0
"('alexa', 'gear')",0.0
"('alexa', 'digitalhealth')",0.0
"('alexa', 'voice')",0.0
"('alexa', 'tv')",0.0
"('alexa', 'hackathon')",0.0
"('alexa', 'developer')",0.0
"('alexa', 'contest')",0.0
"('alexa', 'software')",0.0
"('alexa', 'nlu')",0.0
"('alexa', 'googleassistant')",0.0
"('alexa', 'chatbots')",0.0
"('alexa', 'voicesearch')",0.0
"('alexa', 'google')",0.0
"('alexa', 'ask')",0.0
"('alexa', 'connectedcar')",0.0
"('alexa', 'bots')",0.0
"('alexa', 'cortana')",0.0
"('alexa', '3d')",0.0
"('alexa', 'technology')",0.0
"('alexa', 'automation')",0.0
"('alexa', 'drones')",0.0
"('alexa', 'future')",0.0
"('alexa', 'homesecurity')",0.0
"('alexa', 'freetools')",0.0
"('alexa', 'searchengine')",0.0
"('alexa', 'wesite')",0.0
"('alexa', 'alexaranking')",0.0
"('alexa', 'seo')",0.0
"('alexa', 'alexainternet')",0.0
"('alexa', 'nocost')",0.0
"('alexa', 'networktools')",0.0
"('alexa', 'ifttt')",0.0
"('alexa', 'ehealth')",0.0
"('alexa', 'sciencefiction')",0.0
"('alexa', 'tucson')",0.0
"('alexa', 'analytics')",0.0
"('alexa', 'singapore')",0.0
"('alexa', 'nyc')",0.0
"('alexa', 'homeautomation')",0.0
"('alexa', 'meme')",0.0
"('alexa', 'horror')",0.0
"('alexa', 'youtube')",0.0
"('alexa', 'whatismyip')",0.0
"('alexa', 'browserinfo')",0.0
"('alexa', 'alexarank')",0.0
"('alexa', 'seotools')",0.0
"('alexa', 'ispspeed')",0.0
"('alexa', 'bigdata')",0.0
"('alexa', 'win')",0.0
"('alexa', 'techgadgets')",0.0
"('alexa', 'fb')",0.0
"('alexa', 'homepod')",0.0
"('alexa', 'sonos')",0.0
"('alexa', 'smartspeaker')",0.0
"('alexa', 'zwave')",0.0
"('alexa', 'smartthings')",0.0
"('alexa', 'ecommerce')",0.0
"('alexa', 'cloud')",0.0
"('alexa', 'india')",0.0
"('alexa', 'wwe')",0.0
"('alexa', 'ford')",0.0
"('alexa', 'kids')",0.0
"('alexa', 'dot')",0.0
"('alexa', 'artificialintelligence')",0.0
"('alexa', 'edtech')",0.0
"('alexa', 'robotics')",0.0
"('alexa', 'futureofwork')",0.0
"('alexa', 'website')",0.0
"('alexa', 'wifi')",0.0
"('alexa', 'ranking')",0.0
"('alexa', 'rank')",0.0
"('alexa', 'womenintech')",0.0
"('alexa', 'alexaskill')",0.0
"('alexa', 'intel')",0.0
"('alexa', 'fire')",0.0
"('alexa', '4k')",0.0
"('alexa', 'finance')",0.0
"('alexa', 'amazons')",0.0
"('alexa', 'alexaskills')",0.0
"('alexa', 'amazonprime')",0.0
"('alexa', 'tablets')",0.0
"('alexa', 'digital')",0.0
"('alexa', 'smartplugs')",0.0
"('alexa', 'giveaway')",0.0
"('alexa', 'assistants')",0.0
"('alexa', 'dl')",0.0
"('alexa', 'camera')",0.0
"('alexa', 'freebiefriday')",0.0
"('alexa', 'apple')",0.0
"('alexa', 'sony')",0.0
"('alexa', 'japan')",0.0
"('alexa', 'business')",0.0
"('alexa', 'dog')",0.0
"('alexa', 'robot')",0.0
"('alexa', 'voip')",0.0
"('alexa', 'machinelearning')",0.0
"('alexa', 'smarttech')",0.0
"('alexa', 'digitalassistant')",0.0
"('alexa', 'sonosone')",0.0
"('alexa', 'itcd')",0.0
"('alexa', 'advertising')",0.0
"('alexa', 'automotive')",0.0
"('alexa', 'mini')",0.0
"('alexa', 'connectedhome')",0.0
"('alexa', 'routines')",0.0
"('alexa', 'avs')",0.0
"('alexa', 'arri')",0.0
"('alexa', 'spotify')",0.0
"('alexa', 'privacy')",0.0
"('alexa', 'sale')",0.0
"('alexa', 'deals')",0.0
"('alexa', 'firetvstick')",0.0
"('alexa', 'bezos')",0.0
"('alexa', 'computer')",0.0
"('alexa', 'asr')",0.0
"('alexa', 'slashgear')",0.0
"('alexa', 'august')",0.0
"('alexa', 'amazonalexa')",0.0
"('alexa', 'archive')",0.0
"('alexa', 'historicalfantasy')",0.0
"('alexa', 'ml')",0.0
"('alexa', 'coding')",0.0
"('alexa', 'watson')",0.0
"('alexa', 'vui')",0.0
"('alexa', 'cx')",0.0
"('alexa', 'apps')",0.0
"('alexa', 'microsoft')",0.0
"('alexa', 'data')",0.0
"('alexa', 'app')",0.0
"('alexa', 'ucaas')",0.0
"('alexa', 'echoplus')",0.0
